Index;Time;Latency;AppId;SmartThingMyId;ServerCloudletName;PosX;PosY;Direction;Speed;SourceAp
21;3224.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
22;3234.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
23;3254.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
24;3274.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
25;3284.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
26;3304.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
27;3314.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
28;3324.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
29;3334.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
30;3344.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
31;3354.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
32;3364.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
33;3374.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
34;3384.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
35;3394.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
36;3404.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
37;3424.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
38;3434.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
39;3444.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
40;3454.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
41;3464.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
42;3474.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
43;3484.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
44;3504.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
45;3514.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
46;3524.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
47;3534.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
48;3544.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
49;3554.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
50;3574.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
51;3584.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
52;3594.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
53;3604.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
54;3614.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
55;3624.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
56;3634.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
57;3644.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
58;3654.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
59;3674.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
60;3694.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
61;3704.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
62;3714.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
63;3724.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
64;3734.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
65;3744.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
66;3754.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
67;3764.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
68;3774.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
69;3784.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
70;3804.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
71;3824.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
72;3834.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
73;3844.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
74;3854.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
75;3864.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
76;3884.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
77;3894.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
78;3914.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
79;3924.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
80;3934.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
81;3944.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
82;3954.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
83;3964.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
84;3984.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
85;3994.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7473;4967;5;0;AccessPoint76
86;4004.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
87;4024.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
88;4034.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
89;4044.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
90;4054.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
91;4064.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
92;4074.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
93;4084.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
94;4094.9479970104117;14.947997010411655;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
95;4104.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
96;4114.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
97;4134.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
98;4144.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
99;4154.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
100;4164.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
101;4174.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
102;4194.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
103;4204.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
104;4214.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
105;4224.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
106;4234.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
107;4244.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
108;4254.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
109;4264.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
110;4274.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
111;4294.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
112;4304.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
113;4314.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
114;4324.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
115;4334.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
116;4344.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
117;4354.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
118;4364.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
119;4374.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
120;4384.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
121;4404.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
122;4414.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
123;4424.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
124;4434.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
125;4444.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
126;4454.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
127;4464.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
128;4474.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
129;4484.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
130;4494.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
131;4504.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
132;4524.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
133;4544.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
134;4554.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
135;4564.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
136;4574.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
137;4584.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
138;4594.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
139;4604.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
140;4614.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
141;4624.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
142;4634.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
143;4644.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
144;4654.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
145;4664.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
146;4674.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
147;4684.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
148;4694.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
149;4704.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
150;4714.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
151;4724.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
152;4734.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
153;4744.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
154;4754.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
155;4764.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
156;4774.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
157;4784.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
158;4794.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
159;4804.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
160;4814.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
161;4824.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
162;4834.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
163;4844.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
164;4854.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
165;4864.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
166;4874.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
167;4884.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
168;4894.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
169;4904.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
170;4914.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
171;4924.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
172;4934.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
173;4944.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
174;4954.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
175;4964.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
176;4974.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
177;4984.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7471;4967;5;2;AccessPoint76
178;5004.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
179;5024.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
180;5034.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
181;5044.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
182;5054.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
183;5064.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
184;5074.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
185;5084.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
186;5094.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
187;5104.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
188;5114.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
189;5124.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
190;5134.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
191;5144.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
192;5154.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
193;5174.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
194;5184.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
195;5194.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
196;5204.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
197;5214.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
198;5224.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
199;5234.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
200;5244.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
201;5254.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
202;5264.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
203;5274.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
204;5284.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
205;5294.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
206;5304.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
207;5314.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
208;5324.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
209;5344.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
210;5354.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
211;5364.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
212;5374.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
213;5384.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
214;5394.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
215;5404.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
216;5414.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
217;5424.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
218;5434.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
219;5454.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
220;5464.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
221;5474.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
222;5484.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
223;5494.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
224;5504.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
225;5514.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
226;5524.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
227;5534.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
228;5544.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
229;5554.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
230;5564.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
231;5574.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
232;5584.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
233;5594.947997010413;14.947997010413019;MyApp_vr_game0;0;ServerCloudlet76;7468;4968;5;4;AccessPoint76
