Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
41000.0;4;10370;2233;7;0;AccessPoint98;529.5554739590556;0.0;false;None;None;Device is stationary;ServerCloudlet98;529.5554739590556;ServerCloudlet97;948.3696536688634;false;false
42000.0;4;10369;2234;7;2;AccessPoint98;529.3061495958648;98864.80369730432;false;None;None;Outside migration zone or point;ServerCloudlet98;529.3061495958648;ServerCloudlet97;949.6362461490189;false;false
43000.0;4;10366;2236;6;4;AccessPoint98;529.3958821146987;98864.80378703684;false;None;None;Outside migration zone or point;ServerCloudlet98;529.3958821146987;ServerCloudlet97;952.4914697780763;false;false
44000.0;4;10363;2240;6;6;AccessPoint98;527.8872985780204;98864.80227845331;false;None;None;Outside migration zone or point;ServerCloudlet98;527.8872985780204;ServerCloudlet97;957.244482877807;false;false
45000.0;4;10357;2245;6;8;AccessPoint98;527.4030716634101;98864.8017942264;false;None;None;Outside migration zone or point;ServerCloudlet98;527.4030716634101;ServerCloudlet97;963.9221960303643;false;false
46000.0;4;10350;2250;6;9;AccessPoint98;527.6438192568922;98864.80203497398;false;None;None;Outside migration zone or point;ServerCloudlet98;527.6438192568922;ServerCloudlet97;970.9479903681762;false;false
47000.0;4;10342;2258;6;11;AccessPoint98;526.3078946776307;98864.8006990494;false;None;None;Outside migration zone or point;ServerCloudlet98;526.3078946776307;ServerCloudlet97;981.1605373230213;false;false
48000.0;4;10332;2266;6;13;AccessPoint98;526.5016619157057;98864.80089281664;false;None;None;Outside migration zone or point;ServerCloudlet98;526.5016619157057;ServerCloudlet97;992.0806418835114;false;false
49000.0;4;10323;2274;6;10;AccessPoint98;526.3430440311718;98864.80073419875;false;None;None;Outside migration zone or point;ServerCloudlet98;526.3430440311718;ServerCloudlet97;1002.696863463729;false;false
50000.0;4;10316;2280;6;7;AccessPoint98;526.5738314804487;98864.8009649862;false;None;None;Outside migration zone or point;ServerCloudlet98;526.5738314804487;ServerCloudlet97;1010.76802482073;false;false
