Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
41000.0;4;10370;2233;7;0;AccessPoint98;529.5554739590556;0.0;false;None;None;Device is stationary;ServerCloudlet98;529.5554739590556;ServerCloudlet97;948.3696536688634;false;false
42000.0;4;10369;2234;7;2;AccessPoint98;529.3061495958648;99556.03521136909;false;None;None;Outside migration zone or point;ServerCloudlet98;529.3061495958648;ServerCloudlet97;949.6362461490189;false;false
43000.0;4;10366;2236;6;4;AccessPoint98;529.3958821146987;99556.03530110161;false;None;None;Outside migration zone or point;ServerCloudlet98;529.3958821146987;ServerCloudlet97;952.4914697780763;false;false
44000.0;4;10363;2240;6;6;AccessPoint98;527.8872985780204;99556.03379251808;false;None;None;Outside migration zone or point;ServerCloudlet98;527.8872985780204;ServerCloudlet97;957.244482877807;true;false
45000.0;4;10357;2245;6;8;AccessPoint98;527.4030716634101;99556.03330829117;false;None;None;Outside migration zone or point;ServerCloudlet98;527.4030716634101;ServerCloudlet97;963.9221960303643;true;false
46000.0;4;10350;2250;6;9;AccessPoint98;527.6438192568922;99556.03354903875;false;None;None;Outside migration zone or point;ServerCloudlet98;527.6438192568922;ServerCloudlet97;970.9479903681762;true;false
47000.0;4;10342;2258;6;11;AccessPoint98;526.3078946776307;99556.03221311417;false;None;None;Outside migration zone or point;ServerCloudlet98;526.3078946776307;ServerCloudlet97;981.1605373230213;true;false
48000.0;4;10332;2266;6;13;AccessPoint98;526.5016619157057;99556.03240688141;false;None;None;Outside migration zone or point;ServerCloudlet98;526.5016619157057;ServerCloudlet97;992.0806418835114;true;false
49000.0;4;10323;2274;6;10;AccessPoint98;526.3430440311718;99556.03224826352;false;None;None;Outside migration zone or point;ServerCloudlet98;526.3430440311718;ServerCloudlet97;1002.696863463729;true;false
50000.0;4;10316;2280;6;7;AccessPoint98;526.5738314804487;99556.03247905098;false;None;None;Outside migration zone or point;ServerCloudlet98;526.5738314804487;ServerCloudlet97;1010.76802482073;true;false
51000.0;4;10312;2284;6;4;AccessPoint98;526.3610927870714;99556.0322663123;false;None;None;Outside migration zone or point;ServerCloudlet98;526.3610927870714;ServerCloudlet97;1015.9232254457027;false;false
52000.0;4;10309;2286;6;2;AccessPoint98;526.9658432953696;99556.0328710628;false;None;None;Outside migration zone or point;ServerCloudlet98;526.9658432953696;ServerCloudlet97;1018.8586751851309;false;false
53000.0;4;10308;2287;6;0;AccessPoint98;526.9316843766372;99556.0328710628;false;None;None;Device is stationary;ServerCloudlet98;526.9316843766372;ServerCloudlet97;1020.1494988480855;false;false
