Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
42000.0;6;7031;4562;2;0;AccessPoint63;666.2739676739592;0.0;false;None;None;Device is stationary;ServerCloudlet63;666.2739676739592;ServerCloudlet64;854.0474225709015;true;false
43000.0;6;7031;4561;2;2;AccessPoint63;665.4336931655926;94152.48790744724;false;None;None;Outside migration zone or point;ServerCloudlet63;665.4336931655926;ServerCloudlet64;854.9537999213759;false;false
44000.0;6;7032;4558;2;4;AccessPoint63;663.4606243026032;94152.48593437838;false;None;None;Outside migration zone or point;ServerCloudlet63;663.4606243026032;ServerCloudlet64;858.0955657734166;true;false
45000.0;6;7033;4552;3;6;AccessPoint63;658.990895233007;94152.4814646493;false;None;None;Outside migration zone or point;ServerCloudlet63;658.990895233007;ServerCloudlet64;863.958911060011;true;false
46000.0;6;7034;4547;3;4;AccessPoint63;655.3785165841188;94152.47785227066;false;None;None;Outside migration zone or point;ServerCloudlet63;655.3785165841188;ServerCloudlet64;868.9171421948125;true;false
47000.0;6;7034;4543;3;2;AccessPoint63;652.0559791919709;94152.47452973327;false;None;None;Outside migration zone or point;ServerCloudlet63;652.0559791919709;ServerCloudlet64;872.5508581165914;false;false
48000.0;6;7034;4541;3;1;AccessPoint63;650.3975707211705;94152.47287132479;false;None;None;Outside migration zone or point;ServerCloudlet63;650.3975707211705;ServerCloudlet64;874.3689152754688;false;false
49000.0;6;7033;4541;3;0;AccessPoint63;649.8384414606448;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.8384414606448;ServerCloudlet64;873.9530879858484;false;false
50000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
51000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
52000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
53000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
54000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
55000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
56000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
57000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
58000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
59000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
60000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
61000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
62000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
63000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
64000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
65000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
66000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;94152.47287132479;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
67000.0;6;7033;4539;3;1;AccessPoint63;648.1805304080029;94152.47065428448;false;None;None;Outside migration zone or point;ServerCloudlet63;648.1805304080029;ServerCloudlet64;875.772801587261;false;false
68000.0;6;7033;4536;3;3;AccessPoint63;645.6972975009265;94152.46817105157;false;None;None;Outside migration zone or point;ServerCloudlet63;645.6972975009265;ServerCloudlet64;878.503841767354;false;false
69000.0;6;7033;4531;3;5;AccessPoint63;641.5683907425614;94152.46404214481;false;None;None;Outside migration zone or point;ServerCloudlet63;641.5683907425614;ServerCloudlet64;883.0594543970411;true;false
70000.0;6;7033;4526;3;3;AccessPoint63;637.4519589741645;94152.45992571305;false;None;None;Outside migration zone or point;ServerCloudlet63;637.4519589741645;ServerCloudlet64;887.6198510623791;false;false
71000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
72000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
73000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
74000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
75000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
76000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
77000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
78000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
79000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
80000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
81000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
82000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
83000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
84000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
85000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
86000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
87000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
88000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
89000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
90000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;true;false
91000.0;6;7033;4524;3;0;AccessPoint63;635.8089335641644;94152.45992571305;false;None;None;Device is stationary;ServerCloudlet63;635.8089335641644;ServerCloudlet64;889.4453327776812;false;false
92000.0;6;7033;4522;3;2;AccessPoint63;634.1679588247896;94152.4566417129;false;None;None;Outside migration zone or point;ServerCloudlet63;634.1679588247896;ServerCloudlet64;891.2715635540046;false;false
93000.0;6;7033;4518;3;4;AccessPoint63;630.8922253443927;94152.45336597941;false;None;None;Outside migration zone or point;ServerCloudlet63;630.8922253443927;ServerCloudlet64;894.9262539449829;true;false
94000.0;6;7032;4512;3;6;AccessPoint63;625.4150621787103;94152.44788881626;false;None;None;Outside migration zone or point;ServerCloudlet63;625.4150621787103;ServerCloudlet64;900.0111110425248;true;false
95000.0;6;7032;4504;3;8;AccessPoint63;618.9087170172998;94152.4413824711;false;None;None;Outside migration zone or point;ServerCloudlet63;618.9087170172998;ServerCloudlet64;907.3411706739643;true;false
96000.0;6;7031;4495;3;10;AccessPoint63;611.0400968839933;94152.43351385096;false;None;None;Outside migration zone or point;ServerCloudlet63;611.0400968839933;ServerCloudlet64;915.2059877426502;true;false
97000.0;6;7031;4483;3;12;AccessPoint63;601.4000332557357;94152.42387378732;false;None;None;Outside migration zone or point;ServerCloudlet63;601.4000332557357;ServerCloudlet64;926.2451079492944;true;false
98000.0;6;7029;4470;3;14;AccessPoint63;589.8347226130385;94152.41230847669;false;None;None;Outside migration zone or point;ServerCloudlet63;589.8347226130385;ServerCloudlet64;937.4630659391335;true;false
99000.0;6;7029;4454;3;15;AccessPoint63;577.221794460327;94152.39969554853;false;None;None;Outside migration zone or point;ServerCloudlet63;577.221794460327;ServerCloudlet64;952.2630938978996;true;false
100000.0;6;7028;4438;3;15;AccessPoint63;564.1453713361477;94152.3866191254;false;None;None;Outside migration zone or point;ServerCloudlet63;564.1453713361477;ServerCloudlet64;966.7305726002462;true;false
101000.0;6;7028;4422;3;15;AccessPoint63;551.8731738361632;94152.37434692791;false;None;None;Outside migration zone or point;ServerCloudlet63;551.8731738361632;ServerCloudlet64;981.6109208846447;true;false
102000.0;6;7027;4406;3;15;AccessPoint63;539.1335641564157;94152.36160731823;false;None;None;Outside migration zone or point;ServerCloudlet63;539.1335641564157;ServerCloudlet64;996.1671546482548;true;false
103000.0;6;7026;4390;3;16;AccessPoint63;526.5738314804487;94152.34904758555;false;None;None;Outside migration zone or point;ServerCloudlet63;526.5738314804487;ServerCloudlet64;1010.76802482073;true;false
104000.0;6;7026;4374;3;16;AccessPoint63;514.8980481609927;94152.33737180223;false;None;None;Outside migration zone or point;ServerCloudlet63;514.8980481609927;ServerCloudlet64;1025.7582561208073;true;false
105000.0;6;7025;4358;3;15;AccessPoint63;502.7534186855421;94152.32522717275;false;None;None;Outside migration zone or point;ServerCloudlet63;502.7534186855421;ServerCloudlet64;1040.4369274492328;true;false
106000.0;6;7025;4343;3;15;AccessPoint63;492.245873522572;94152.3147196276;false;None;None;Outside migration zone or point;ServerCloudlet63;492.245873522572;ServerCloudlet75;1036.6879954933404;true;false
107000.0;6;7024;4327;3;16;AccessPoint63;480.5632112428083;94152.30303696531;false;None;None;Outside migration zone or point;ServerCloudlet63;480.5632112428083;ServerCloudlet75;1032.4848667171834;true;false
108000.0;6;7027;4312;3;15;AccessPoint63;472.8096868720014;94152.29528344095;false;None;None;Outside migration zone or point;ServerCloudlet63;472.8096868720014;ServerCloudlet75;1025.001951217655;true;false
109000.0;6;7040;4306;1;16;AccessPoint63;478.8695020566668;94152.30134325613;false;None;None;No suitable server cloudlet;ServerCloudlet63;478.8695020566668;ServerCloudlet75;1010.7977047856806;true;true
110000.0;6;7056;4302;1;15;AccessPoint63;488.87217143134666;94152.31134592551;true;ServerCloudlet75;AccessPoint75;Migration approved;ServerCloudlet63;488.87217143134666;ServerCloudlet75;994.3359593215966;true;true
558000.0;6;7982;2867;2;7;AccessPoint74;200.21238722916223;98293.21740559011;false;None;None;Outside migration zone or point;ServerCloudlet75;1135.2131958359187;ServerCloudlet74;200.21238722916223;false;false
559000.0;6;7987;2863;2;5;AccessPoint74;195.7396229688818;98293.21293282585;false;None;None;Outside migration zone or point;ServerCloudlet75;1139.1268586070648;ServerCloudlet74;195.7396229688818;false;false
560000.0;6;7990;2861;2;2;AccessPoint74;193.5071058126807;98293.21070030869;false;None;None;Outside migration zone or point;ServerCloudlet75;1141.0858863380968;ServerCloudlet74;193.5071058126807;false;false
561000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
562000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
563000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
564000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
565000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
566000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
567000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
568000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
569000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
570000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
571000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
572000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
573000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
574000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
575000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
576000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
577000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
578000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
579000.0;6;7991;2860;2;0;AccessPoint74;192.43960091415696;98293.21070030869;false;None;None;Device is stationary;ServerCloudlet75;1142.073990597807;ServerCloudlet74;192.43960091415696;false;false
