Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
41000.0;5;8881;3418;3;0;AccessPoint87;741.5557969566416;0.0;false;None;None;Device is stationary;ServerCloudlet87;741.5557969566416;ServerCloudlet86;878.2647664571316;false;false
42000.0;5;8882;3418;3;2;AccessPoint87;740.9399435851734;101495.1451179242;false;None;None;Outside migration zone or point;ServerCloudlet87;740.9399435851734;ServerCloudlet86;877.7448376379094;false;true
43000.0;5;8885;3416;2;4;AccessPoint87;740.6787427758408;101495.14485672339;false;None;None;Outside migration zone or point;ServerCloudlet87;740.6787427758408;ServerCloudlet86;874.4787018561401;false;false
44000.0;5;8890;3414;2;5;AccessPoint87;739.2212118168688;101495.14339919243;false;None;None;Outside migration zone or point;ServerCloudlet87;739.2212118168688;ServerCloudlet86;870.1838886120565;false;false
45000.0;5;8896;3412;2;7;AccessPoint87;737.2001085187115;101495.14137808913;false;None;None;Outside migration zone or point;ServerCloudlet87;737.2001085187115;ServerCloudlet86;865.3900854527974;false;false
46000.0;5;8904;3408;2;9;AccessPoint87;735.657529017409;101495.13983550963;false;None;None;Outside migration zone or point;ServerCloudlet87;735.657529017409;ServerCloudlet86;857.878779315586;false;false
47000.0;5;8914;3403;2;10;AccessPoint87;733.8780552653145;101495.13805603588;false;None;None;Outside migration zone or point;ServerCloudlet87;733.8780552653145;ServerCloudlet86;848.5287266793034;false;false
48000.0;5;8923;3399;2;10;AccessPoint87;732.0068305692236;101495.13618481118;false;None;None;Outside migration zone or point;ServerCloudlet87;732.0068305692236;ServerCloudlet86;840.5866998709889;false;false
49000.0;5;8933;3394;2;10;AccessPoint87;730.5402110767072;101495.1347181917;false;None;None;Outside migration zone or point;ServerCloudlet87;730.5402110767072;ServerCloudlet86;831.3248462544591;false;false
50000.0;5;8942;3390;2;10;AccessPoint87;728.9444423273972;101495.13312242294;false;None;None;Outside migration zone or point;ServerCloudlet87;728.9444423273972;ServerCloudlet86;823.4682750416072;false;false
51000.0;5;8952;3385;2;10;AccessPoint87;727.7946138849888;101495.13197259449;false;None;None;Outside migration zone or point;ServerCloudlet87;727.7946138849888;ServerCloudlet86;814.3003131523407;false;false
52000.0;5;8961;3380;2;10;AccessPoint87;727.332798655471;101495.13151077928;false;None;None;Outside migration zone or point;ServerCloudlet87;727.332798655471;ServerCloudlet86;805.6506687144249;false;false
53000.0;5;8971;3375;2;10;AccessPoint87;726.5108395612552;101495.13068882018;false;None;None;Outside migration zone or point;ServerCloudlet87;726.5108395612552;ServerCloudlet86;796.5789351972596;false;false
54000.0;5;8980;3370;2;10;AccessPoint87;726.3525314886705;101495.1305305121;false;None;None;Outside migration zone or point;ServerCloudlet87;726.3525314886705;ServerCloudlet86;788.015228279251;false;false
55000.0;5;8989;3365;2;10;AccessPoint87;726.3401407054412;101495.13051812132;false;None;None;Outside migration zone or point;ServerCloudlet87;726.3401407054412;ServerCloudlet86;779.493425244883;false;false
56000.0;5;8999;3360;2;10;AccessPoint87;726.006198320648;101495.13018417894;false;None;None;Outside migration zone or point;ServerCloudlet87;726.006198320648;ServerCloudlet86;770.5744610354018;false;false
57000.0;5;9008;3355;2;9;AccessPoint87;726.2981481457873;101495.13047612876;false;None;None;Outside migration zone or point;ServerCloudlet87;726.2981481457873;ServerCloudlet86;762.147623495606;false;false
58000.0;5;9015;3351;2;6;AccessPoint87;726.7255327838702;101495.1309035134;false;None;None;Outside migration zone or point;ServerCloudlet87;726.7255327838702;ServerCloudlet86;755.5249830415934;false;false
