Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
23000.0;2;7459;5746;3;0;AccessPoint76;682.0007331374359;0.0;false;None;None;Device is stationary;ServerCloudlet76;682.0007331374359;ServerCloudlet64;889.1687128998635;false;true
24000.0;2;7459;5745;3;2;AccessPoint76;681.4000293513349;99738.58426819826;false;None;None;Outside migration zone or point;ServerCloudlet76;681.4000293513349;ServerCloudlet64;888.7080510493871;false;false
25000.0;2;7460;5742;3;4;AccessPoint76;678.8018856779937;99738.58167005458;false;None;None;Outside migration zone or point;ServerCloudlet76;678.8018856779937;ServerCloudlet64;888.2206932964352;false;false
26000.0;2;7461;5737;3;6;AccessPoint76;675.0185182644992;99738.57788668717;false;None;None;Outside migration zone or point;ServerCloudlet76;675.0185182644992;ServerCloudlet64;886.8382039583095;false;false
27000.0;2;7462;5729;3;7;AccessPoint76;669.4871171277308;99738.57235528604;false;None;None;Outside migration zone or point;ServerCloudlet76;669.4871171277308;ServerCloudlet64;884.1453500414963;false;false
28000.0;2;7463;5720;3;10;AccessPoint76;663.4282176694024;99738.56629638658;false;None;None;Outside migration zone or point;ServerCloudlet76;663.4282176694024;ServerCloudlet64;881.0817215219029;false;false
29000.0;2;7462;5709;3;12;AccessPoint76;657.9460464202213;99738.56081421534;false;None;None;Outside migration zone or point;ServerCloudlet76;657.9460464202213;ServerCloudlet64;875.4387471433967;false;false
30000.0;2;7461;5697;3;10;AccessPoint76;652.0506115325711;99738.55491878044;false;None;None;Outside migration zone or point;ServerCloudlet76;652.0506115325711;ServerCloudlet64;869.4837548798712;false;false
31000.0;2;7459;5688;3;7;AccessPoint76;648.7904129994524;99738.55165858191;false;None;None;Outside migration zone or point;ServerCloudlet76;648.7904129994524;ServerCloudlet64;863.958911060011;false;false
32000.0;2;7458;5682;3;4;AccessPoint76;646.399257425316;99738.54926742634;false;None;None;Outside migration zone or point;ServerCloudlet76;646.399257425316;ServerCloudlet64;860.6160584139712;false;false
33000.0;2;7457;5679;3;2;AccessPoint76;645.6454135204555;99738.54851358243;false;None;None;Outside migration zone or point;ServerCloudlet76;645.6454135204555;ServerCloudlet64;858.4975247489069;false;false
34000.0;2;7457;5678;3;0;AccessPoint76;645.1147184803646;99738.54851358243;false;None;None;Device is stationary;ServerCloudlet76;645.1147184803646;ServerCloudlet64;858.098479196881;false;false
